"","Index","From.Date","To.Date","NOx"
"2021-01-12 21:00:00","1349","2021-01-12 21:00:00","2021-01-12 21:15:00","53.3821829739219"
"2021-01-12 21:15:00","1350","2021-01-12 21:15:00","2021-01-12 21:30:00","55.0256998598976"
"2021-01-12 21:30:00","1351","2021-01-12 21:30:00","2021-01-12 21:45:00","56.7853139051433"
"2021-01-12 21:45:00","1352","2021-01-12 21:45:00","2021-01-12 22:00:00","50.4436726886265"
"2021-01-12 22:00:00","1353","2021-01-12 22:00:00","2021-01-12 22:15:00","46.6055870047512"
"2021-01-12 22:15:00","1354","2021-01-12 22:15:00","2021-01-12 22:30:00","43.4788627390138"
"2021-01-12 22:30:00","1355","2021-01-12 22:30:00","2021-01-12 22:45:00","44.9013382069293"
"2021-01-12 22:45:00","1356","2021-01-12 22:45:00","2021-01-12 23:00:00","37.6057386356523"
"2021-01-12 23:00:00","1357","2021-01-12 23:00:00","2021-01-12 23:15:00","37.3423038985498"
"2021-01-12 23:15:00","1358","2021-01-12 23:15:00","2021-01-12 23:30:00","32.2772366365735"
"2021-01-12 23:30:00","1359","2021-01-12 23:30:00","2021-01-12 23:45:00","28.2088153162977"
"2021-01-12 23:45:00","1360","2021-01-12 23:45:00","2021-01-13 00:00:00","27.2545166684418"
"2021-01-13","1361","2021-01-13 00:00:00","2021-01-13 00:15:00","26.5385775775532"
"2021-01-13 00:15:00","1362","2021-01-13 00:15:00","2021-01-13 00:30:00","25.8262385710679"
"2021-01-13 00:30:00","1363","2021-01-13 00:30:00","2021-01-13 00:45:00","26.2696562402483"
"2021-01-13 00:45:00","1364","2021-01-13 00:45:00","2021-01-13 01:00:00","25.9094839663203"
"2021-01-13 01:00:00","1365","2021-01-13 01:00:00","2021-01-13 01:15:00","24.1088119911903"
"2021-01-13 01:15:00","1366","2021-01-13 01:15:00","2021-01-13 01:30:00","23.1676941969863"
"2021-01-13 01:30:00","1367","2021-01-13 01:30:00","2021-01-13 01:45:00","22.2921431918238"
"2021-01-13 01:45:00","1368","2021-01-13 01:45:00","2021-01-13 02:00:00","25.6059331695512"
"2021-01-13 02:00:00","1369","2021-01-13 02:00:00","2021-01-13 02:15:00","21.0395532113136"
"2021-01-13 02:15:00","1370","2021-01-13 02:15:00","2021-01-13 02:30:00","21.9027279956375"
"2021-01-13 02:30:00","1371","2021-01-13 02:30:00","2021-01-13 02:45:00","20.854048451662"
"2021-01-13 02:45:00","1372","2021-01-13 02:45:00","2021-01-13 03:00:00","21.2089197838973"
"2021-01-13 03:00:00","1373","2021-01-13 03:00:00","2021-01-13 03:15:00","21.4726752332724"
"2021-01-13 03:15:00","1374","2021-01-13 03:15:00","2021-01-13 03:30:00","19.8696514307418"
"2021-01-13 03:30:00","1375","2021-01-13 03:30:00","2021-01-13 03:45:00","18.1230571159645"
"2021-01-13 03:45:00","1376","2021-01-13 03:45:00","2021-01-13 04:00:00","15.9840447274007"
"2021-01-13 04:00:00","1377","2021-01-13 04:00:00","2021-01-13 04:15:00","18.4021112987853"
"2021-01-13 04:15:00","1378","2021-01-13 04:15:00","2021-01-13 04:30:00","17.8504044004696"
"2021-01-13 04:30:00","1379","2021-01-13 04:30:00","2021-01-13 04:45:00","19.4911418664849"
"2021-01-13 04:45:00","1380","2021-01-13 04:45:00","2021-01-13 05:00:00","24.6040304878766"
"2021-01-13 05:00:00","1381","2021-01-13 05:00:00","2021-01-13 05:15:00","28.4933119177905"
"2021-01-13 05:15:00","1382","2021-01-13 05:15:00","2021-01-13 05:30:00","30.5006618918221"
"2021-01-13 05:30:00","1383","2021-01-13 05:30:00","2021-01-13 05:45:00","28.8398409548928"
"2021-01-13 05:45:00","1384","2021-01-13 05:45:00","2021-01-13 06:00:00","42.6848863469972"
"2021-01-13 06:00:00","1385","2021-01-13 06:00:00","2021-01-13 06:15:00","57.0997381855122"
"2021-01-13 06:15:00","1386","2021-01-13 06:15:00","2021-01-13 06:30:00","73.3107288209595"
"2021-01-13 06:30:00","1387","2021-01-13 06:30:00","2021-01-13 06:45:00","86.9375290223718"
"2021-01-13 06:45:00","1388","2021-01-13 06:45:00","2021-01-13 07:00:00","80.6138867998212"
"2021-01-13 07:00:00","1389","2021-01-13 07:00:00","2021-01-13 07:15:00","72.9751551233914"
"2021-01-13 07:15:00","1390","2021-01-13 07:15:00","2021-01-13 07:30:00","73.817798610226"
"2021-01-13 07:30:00","1391","2021-01-13 07:30:00","2021-01-13 07:45:00","78.103819304235"
"2021-01-13 07:45:00","1392","2021-01-13 07:45:00","2021-01-13 08:00:00","77.5947982946756"
"2021-01-13 08:00:00","1393","2021-01-13 08:00:00","2021-01-13 08:15:00","77.7973671023313"
"2021-01-13 08:15:00","1394","2021-01-13 08:15:00","2021-01-13 08:30:00","76.3258261428662"
"2021-01-13 08:30:00","1395","2021-01-13 08:30:00","2021-01-13 08:45:00","82.1527689494765"
"2021-01-13 08:45:00","1396","2021-01-13 08:45:00","2021-01-13 09:00:00","91.8519739856813"
"2021-01-13 09:00:00","1397","2021-01-13 09:00:00","2021-01-13 09:15:00","105.114986389413"
"2021-01-13 09:15:00","1398","2021-01-13 09:15:00","2021-01-13 09:30:00","115.369159165394"
"2021-01-13 09:30:00","1399","2021-01-13 09:30:00","2021-01-13 09:45:00","111.69400331072"
"2021-01-13 09:45:00","1400","2021-01-13 09:45:00","2021-01-13 10:00:00","107.595808068693"
"2021-01-13 10:00:00","1401","2021-01-13 10:00:00","2021-01-13 10:15:00","103.536896296263"
"2021-01-13 10:15:00","1402","2021-01-13 10:15:00","2021-01-13 10:30:00","99.5431552527753"
"2021-01-13 10:30:00","1403","2021-01-13 10:30:00","2021-01-13 10:45:00","95.6064156389257"
"2021-01-13 10:45:00","1404","2021-01-13 10:45:00","2021-01-13 11:00:00","94.0065000725274"
"2021-01-13 11:00:00","1405","2021-01-13 11:00:00","2021-01-13 11:15:00","85.5027747354071"
"2021-01-13 11:15:00","1406","2021-01-13 11:15:00","2021-01-13 11:30:00","70.9558985950135"
"2021-01-13 11:30:00","1407","2021-01-13 11:30:00","2021-01-13 11:45:00","72.0048655605062"
"2021-01-13 11:45:00","1408","2021-01-13 11:45:00","2021-01-13 12:00:00","64.7927692400418"
"2021-01-13 12:00:00","1409","2021-01-13 12:00:00","2021-01-13 12:15:00","56.9439926705552"
"2021-01-13 12:15:00","1410","2021-01-13 12:15:00","2021-01-13 12:30:00","49.0816654391535"
"2021-01-13 12:30:00","1411","2021-01-13 12:30:00","2021-01-13 12:45:00","41.2508365394077"
"2021-01-13 12:45:00","1412","2021-01-13 12:45:00","2021-01-13 13:00:00","41.8756123262142"
"2021-01-13 13:00:00","1413","2021-01-13 13:00:00","2021-01-13 13:15:00","37.4912357463794"
"2021-01-13 13:15:00","1414","2021-01-13 13:15:00","2021-01-13 13:30:00","34.0615913551257"
"2021-01-13 13:30:00","1415","2021-01-13 13:30:00","2021-01-13 13:45:00","39.2742487849517"
"2021-01-13 13:45:00","1416","2021-01-13 13:45:00","2021-01-13 14:00:00","32.9355816399754"
"2021-01-13 14:00:00","1417","2021-01-13 14:00:00","2021-01-13 14:15:00","37.8599180218307"
"2021-01-13 14:15:00","1418","2021-01-13 14:15:00","2021-01-13 14:30:00","36.4255474980842"
"2021-01-13 14:30:00","1419","2021-01-13 14:30:00","2021-01-13 14:45:00","38.8495675478228"
"2021-01-13 14:45:00","1420","2021-01-13 14:45:00","2021-01-13 15:00:00","33.7586612270551"
"2021-01-13 15:00:00","1421","2021-01-13 15:00:00","2021-01-13 15:15:00","42.6007626646331"
"2021-01-13 15:15:00","1422","2021-01-13 15:15:00","2021-01-13 15:30:00","39.0467511095195"
"2021-01-13 15:30:00","1423","2021-01-13 15:30:00","2021-01-13 15:45:00","36.7489064563743"
"2021-01-13 15:45:00","1424","2021-01-13 15:45:00","2021-01-13 16:00:00","37.6849870463005"
"2021-01-13 16:00:00","1425","2021-01-13 16:00:00","2021-01-13 16:15:00","37.4080366911922"
"2021-01-13 16:15:00","1426","2021-01-13 16:15:00","2021-01-13 16:30:00","51.7372644978781"
"2021-01-13 16:30:00","1427","2021-01-13 16:30:00","2021-01-13 16:45:00","47.1618760037461"
"2021-01-13 16:45:00","1428","2021-01-13 16:45:00","2021-01-13 17:00:00","44.5048072048456"
"2021-01-13 17:00:00","1429","2021-01-13 17:00:00","2021-01-13 17:15:00","51.2883733151489"
"2021-01-13 17:15:00","1430","2021-01-13 17:15:00","2021-01-13 17:30:00","50.5070005526214"
"2021-01-13 17:30:00","1431","2021-01-13 17:30:00","2021-01-13 17:45:00","61.3980658616424"
"2021-01-13 17:45:00","1432","2021-01-13 17:45:00","2021-01-13 18:00:00","59.9091620663917"
"2021-01-13 18:00:00","1433","2021-01-13 18:00:00","2021-01-13 18:15:00","62.5077066730486"
"2021-01-13 18:15:00","1434","2021-01-13 18:15:00","2021-01-13 18:30:00","67.0901618786959"
"2021-01-13 18:30:00","1435","2021-01-13 18:30:00","2021-01-13 18:45:00","70.9354594306897"
"2021-01-13 18:45:00","1436","2021-01-13 18:45:00","2021-01-13 19:00:00","73.538820231046"
"2021-01-13 19:00:00","1437","2021-01-13 19:00:00","2021-01-13 19:15:00","64.9361960921423"
"2021-01-13 19:15:00","1438","2021-01-13 19:15:00","2021-01-13 19:30:00","75.3865129271492"
"2021-01-13 19:30:00","1439","2021-01-13 19:30:00","2021-01-13 19:45:00","74.843056231959"
"2021-01-13 19:45:00","1440","2021-01-13 19:45:00","2021-01-13 20:00:00","75.0817034792937"
"2021-01-13 20:00:00","1441","2021-01-13 20:00:00","2021-01-13 20:15:00","73.1585524814962"
"2021-01-13 20:15:00","1442","2021-01-13 20:15:00","2021-01-13 20:30:00","74.1094866860438"
"2021-01-13 20:30:00","1443","2021-01-13 20:30:00","2021-01-13 20:45:00","86.4986446795463"
"2021-01-13 20:45:00","1444","2021-01-13 20:45:00","2021-01-13 21:00:00","71.9628714904415"
"2021-01-13 21:00:00","1445","2021-01-13 21:00:00","2021-01-13 21:15:00","71.741473930987"
"2021-01-13 21:15:00","1446","2021-01-13 21:15:00","2021-01-13 21:30:00","68.4079890396557"
"2021-01-13 21:30:00","1447","2021-01-13 21:30:00","2021-01-13 21:45:00","63.096346039676"
"2021-01-13 21:45:00","1448","2021-01-13 21:45:00","2021-01-13 22:00:00","62.2435030336398"
"2021-01-13 22:00:00","1449","2021-01-13 22:00:00","2021-01-13 22:15:00","57.9531733074644"
"2021-01-13 22:15:00","1450","2021-01-13 22:15:00","2021-01-13 22:30:00","45.5189322312083"
"2021-01-13 22:30:00","1451","2021-01-13 22:30:00","2021-01-13 22:45:00","44.7863713306829"
"2021-01-13 22:45:00","1452","2021-01-13 22:45:00","2021-01-13 23:00:00","44.5010432029362"
"2021-01-13 23:00:00","1453","2021-01-13 23:00:00","2021-01-13 23:15:00","38.287144869394"
"2021-01-13 23:15:00","1454","2021-01-13 23:15:00","2021-01-13 23:30:00","37.2703095696011"
"2021-01-13 23:30:00","1455","2021-01-13 23:30:00","2021-01-13 23:45:00","33.056224039176"
"2021-01-13 23:45:00","1456","2021-01-13 23:45:00","2021-01-14 00:00:00","31.4829931103222"
"2021-01-14","1457","2021-01-14 00:00:00","2021-01-14 00:15:00","30.1132792496453"
"2021-01-14 00:15:00","1458","2021-01-14 00:15:00","2021-01-14 00:30:00","28.7478847088079"
"2021-01-14 00:30:00","1459","2021-01-14 00:30:00","2021-01-14 00:45:00","28.0867373477819"
"2021-01-14 00:45:00","1460","2021-01-14 00:45:00","2021-01-14 01:00:00","27.176004663772"
"2021-01-14 01:00:00","1461","2021-01-14 01:00:00","2021-01-14 01:15:00","28.5722189011818"
"2021-01-14 01:15:00","1462","2021-01-14 01:15:00","2021-01-14 01:30:00","23.699186358138"
"2021-01-14 01:30:00","1463","2021-01-14 01:30:00","2021-01-14 01:45:00","26.7209071171707"
"2021-01-14 01:45:00","1464","2021-01-14 01:45:00","2021-01-14 02:00:00","22.9419106877696"
"2021-01-14 02:00:00","1465","2021-01-14 02:00:00","2021-01-14 02:15:00","20.5777042748182"
"2021-01-14 02:15:00","1466","2021-01-14 02:15:00","2021-01-14 02:30:00","21.6480420121567"
"2021-01-14 02:30:00","1467","2021-01-14 02:30:00","2021-01-14 02:45:00","21.6113615359273"
"2021-01-14 02:45:00","1468","2021-01-14 02:45:00","2021-01-14 03:00:00","22.9345028450271"
"2021-01-14 03:00:00","1469","2021-01-14 03:00:00","2021-01-14 03:15:00","30.9716589287788"
"2021-01-14 03:15:00","1470","2021-01-14 03:15:00","2021-01-14 03:30:00","36.1696210164395"
"2021-01-14 03:30:00","1471","2021-01-14 03:30:00","2021-01-14 03:45:00","36.7123220019765"
"2021-01-14 03:45:00","1472","2021-01-14 03:45:00","2021-01-14 04:00:00","34.2515662249992"
"2021-01-14 04:00:00","1473","2021-01-14 04:00:00","2021-01-14 04:15:00","40.4418059262008"
"2021-01-14 04:15:00","1474","2021-01-14 04:15:00","2021-01-14 04:30:00","40.6675631924659"
"2021-01-14 04:30:00","1475","2021-01-14 04:30:00","2021-01-14 04:45:00","41.3909798424197"
"2021-01-14 04:45:00","1476","2021-01-14 04:45:00","2021-01-14 05:00:00","54.8234875512644"
"2021-01-14 05:00:00","1477","2021-01-14 05:00:00","2021-01-14 05:15:00","67.1431415945383"
"2021-01-14 05:15:00","1478","2021-01-14 05:15:00","2021-01-14 05:30:00","73.1546691526378"
"2021-01-14 05:30:00","1479","2021-01-14 05:30:00","2021-01-14 05:45:00","79.904002176868"
"2021-01-14 05:45:00","1480","2021-01-14 05:45:00","2021-01-14 06:00:00","88.6448525509218"
"2021-01-14 06:00:00","1481","2021-01-14 06:00:00","2021-01-14 06:15:00","91.8671475645104"
"2021-01-14 06:15:00","1482","2021-01-14 06:15:00","2021-01-14 06:30:00","100.698889903472"
"2021-01-14 06:30:00","1483","2021-01-14 06:30:00","2021-01-14 06:45:00","97.6850740812763"
"2021-01-14 06:45:00","1484","2021-01-14 06:45:00","2021-01-14 07:00:00","95.8255422262474"
"2021-01-14 07:00:00","1485","2021-01-14 07:00:00","2021-01-14 07:15:00","89.1479993266721"
"2021-01-14 07:15:00","1486","2021-01-14 07:15:00","2021-01-14 07:30:00","66.7747654038209"
"2021-01-14 07:30:00","1487","2021-01-14 07:30:00","2021-01-14 07:45:00","61.4480665965467"
"2021-01-14 07:45:00","1488","2021-01-14 07:45:00","2021-01-14 08:00:00","56.0844737000525"
"2021-01-14 08:00:00","1489","2021-01-14 08:00:00","2021-01-14 08:15:00","47.8210784683002"
"2021-01-14 08:15:00","1490","2021-01-14 08:15:00","2021-01-14 08:30:00","44.3351776586267"
"2021-01-14 08:30:00","1491","2021-01-14 08:30:00","2021-01-14 08:45:00","41.7247824620188"
"2021-01-14 08:45:00","1492","2021-01-14 08:45:00","2021-01-14 09:00:00","43.6571392676107"
"2021-01-14 09:00:00","1493","2021-01-14 09:00:00","2021-01-14 09:15:00","47.0820544770652"
"2021-01-14 09:15:00","1494","2021-01-14 09:15:00","2021-01-14 09:30:00","50.1859273196544"
"2021-01-14 09:30:00","1495","2021-01-14 09:30:00","2021-01-14 09:45:00","59.8449989432949"
"2021-01-14 09:45:00","1496","2021-01-14 09:45:00","2021-01-14 10:00:00","58.160785302374"
"2021-01-14 10:00:00","1497","2021-01-14 10:00:00","2021-01-14 10:15:00","55.5695797059486"
"2021-01-14 10:15:00","1498","2021-01-14 10:15:00","2021-01-14 10:30:00","52.9297477774541"
"2021-01-14 10:30:00","1499","2021-01-14 10:30:00","2021-01-14 10:45:00","50.3079212558805"
"2021-01-14 10:45:00","1500","2021-01-14 10:45:00","2021-01-14 11:00:00","41.8614527382416"
"2021-01-14 11:00:00","1501","2021-01-14 11:00:00","2021-01-14 11:15:00","36.1221269901419"
"2021-01-14 11:15:00","1502","2021-01-14 11:15:00","2021-01-14 11:30:00","39.6955919744892"
"2021-01-14 11:30:00","1503","2021-01-14 11:30:00","2021-01-14 11:45:00","42.7102346783358"
"2021-01-14 11:45:00","1504","2021-01-14 11:45:00","2021-01-14 12:00:00","41.0844380518815"
"2021-01-14 12:00:00","1505","2021-01-14 12:00:00","2021-01-14 12:15:00","39.085235518424"
"2021-01-14 12:15:00","1506","2021-01-14 12:15:00","2021-01-14 12:30:00","37.0639749850925"
"2021-01-14 12:30:00","1507","2021-01-14 12:30:00","2021-01-14 12:45:00","35.0482593363196"
"2021-01-14 12:45:00","1508","2021-01-14 12:45:00","2021-01-14 13:00:00","33.404426250439"
"2021-01-14 13:00:00","1509","2021-01-14 13:00:00","2021-01-14 13:15:00","28.4810592344812"
"2021-01-14 13:15:00","1510","2021-01-14 13:15:00","2021-01-14 13:30:00","34.6191400537336"
"2021-01-14 13:30:00","1511","2021-01-14 13:30:00","2021-01-14 13:45:00","33.1162058118478"
"2021-01-14 13:45:00","1512","2021-01-14 13:45:00","2021-01-14 14:00:00","26.7090844920017"
"2021-01-14 14:00:00","1513","2021-01-14 14:00:00","2021-01-14 14:15:00","36.4115076097099"
"2021-01-14 14:15:00","1514","2021-01-14 14:15:00","2021-01-14 14:30:00","54.0527763044104"
"2021-01-14 14:30:00","1515","2021-01-14 14:30:00","2021-01-14 14:45:00","50.9544916558229"
"2021-01-14 14:45:00","1516","2021-01-14 14:45:00","2021-01-14 15:00:00","48.6468308087891"
"2021-01-14 15:00:00","1517","2021-01-14 15:00:00","2021-01-14 15:15:00","43.1288175429722"
"2021-01-14 15:15:00","1518","2021-01-14 15:15:00","2021-01-14 15:30:00","39.6477920132802"
"2021-01-14 15:30:00","1519","2021-01-14 15:30:00","2021-01-14 15:45:00","35.6836077928439"
"2021-01-14 15:45:00","1520","2021-01-14 15:45:00","2021-01-14 16:00:00","34.4386077855768"
"2021-01-14 16:00:00","1521","2021-01-14 16:00:00","2021-01-14 16:15:00","46.4712826050194"
"2021-01-14 16:15:00","1522","2021-01-14 16:15:00","2021-01-14 16:30:00","42.5268383518352"
"2021-01-14 16:30:00","1523","2021-01-14 16:30:00","2021-01-14 16:45:00","46.0859071757829"
"2021-01-14 16:45:00","1524","2021-01-14 16:45:00","2021-01-14 17:00:00","43.1190685101393"
"2021-01-14 17:00:00","1525","2021-01-14 17:00:00","2021-01-14 17:15:00","51.1453972322328"
"2021-01-14 17:15:00","1526","2021-01-14 17:15:00","2021-01-14 17:30:00","87.5688358900615"
"2021-01-14 17:30:00","1527","2021-01-14 17:30:00","2021-01-14 17:45:00","94.7403919101929"
"2021-01-14 17:45:00","1528","2021-01-14 17:45:00","2021-01-14 18:00:00","129.615965524519"
"2021-01-14 18:00:00","1529","2021-01-14 18:00:00","2021-01-14 18:15:00","140.212807115816"
"2021-01-14 18:15:00","1530","2021-01-14 18:15:00","2021-01-14 18:30:00","113.081239092856"
"2021-01-14 18:30:00","1531","2021-01-14 18:30:00","2021-01-14 18:45:00","89.6284428794178"
"2021-01-14 18:45:00","1532","2021-01-14 18:45:00","2021-01-14 19:00:00","150.790961225666"
"2021-01-14 19:00:00","1533","2021-01-14 19:00:00","2021-01-14 19:15:00","144.704668370468"
"2021-01-14 19:15:00","1534","2021-01-14 19:15:00","2021-01-14 19:30:00","128.681817362918"
"2021-01-14 19:30:00","1535","2021-01-14 19:30:00","2021-01-14 19:45:00","130.755854524126"
"2021-01-14 19:45:00","1536","2021-01-14 19:45:00","2021-01-14 20:00:00","153.613280896215"
"2021-01-14 20:00:00","1537","2021-01-14 20:00:00","2021-01-14 20:15:00","136.993495190572"
"2021-01-14 20:15:00","1538","2021-01-14 20:15:00","2021-01-14 20:30:00","145.109710442418"
"2021-01-14 20:30:00","1539","2021-01-14 20:30:00","2021-01-14 20:45:00","151.015962164252"
"2021-01-14 20:45:00","1540","2021-01-14 20:45:00","2021-01-14 21:00:00","124.578295309652"
"2021-01-14 21:00:00","1541","2021-01-14 21:00:00","2021-01-14 21:15:00","118.069255452851"
"2021-01-14 21:15:00","1542","2021-01-14 21:15:00","2021-01-14 21:30:00","107.591957426516"
"2021-01-14 21:30:00","1543","2021-01-14 21:30:00","2021-01-14 21:45:00","124.531971817206"
"2021-01-14 21:45:00","1544","2021-01-14 21:45:00","2021-01-14 22:00:00","123.084503758133"
"2021-01-14 22:00:00","1545","2021-01-14 22:00:00","2021-01-14 22:15:00","138.946706752321"
"2021-01-14 22:15:00","1546","2021-01-14 22:15:00","2021-01-14 22:30:00","125.30396273331"
"2021-01-14 22:30:00","1547","2021-01-14 22:30:00","2021-01-14 22:45:00","120.590247308359"
"2021-01-14 22:45:00","1548","2021-01-14 22:45:00","2021-01-14 23:00:00","96.6785549237041"
"2021-01-14 23:00:00","1549","2021-01-14 23:00:00","2021-01-14 23:15:00","79.4835628785972"
"2021-01-14 23:15:00","1550","2021-01-14 23:15:00","2021-01-14 23:30:00","69.5734104446989"
"2021-01-14 23:30:00","1551","2021-01-14 23:30:00","2021-01-14 23:45:00","71.9784518619236"
"2021-01-14 23:45:00","1552","2021-01-14 23:45:00","2021-01-15 00:00:00","87.3871329007984"
"2021-01-15","1553","2021-01-15 00:00:00","2021-01-15 00:15:00","103.676113258975"
"2021-01-15 00:15:00","1554","2021-01-15 00:15:00","2021-01-15 00:30:00","119.874743879051"
"2021-01-15 00:30:00","1555","2021-01-15 00:30:00","2021-01-15 00:45:00","133.786896354383"
"2021-01-15 00:45:00","1556","2021-01-15 00:45:00","2021-01-15 01:00:00","138.066098722077"
"2021-01-15 01:00:00","1557","2021-01-15 01:00:00","2021-01-15 01:15:00","127.827306073347"
"2021-01-15 01:15:00","1558","2021-01-15 01:15:00","2021-01-15 01:30:00","121.889440833433"
"2021-01-15 01:30:00","1559","2021-01-15 01:30:00","2021-01-15 01:45:00","126.604069909577"
"2021-01-15 01:45:00","1560","2021-01-15 01:45:00","2021-01-15 02:00:00","119.787280812799"
"2021-01-15 02:00:00","1561","2021-01-15 02:00:00","2021-01-15 02:15:00","108.594628807319"
"2021-01-15 02:15:00","1562","2021-01-15 02:15:00","2021-01-15 02:30:00","108.736440399086"
"2021-01-15 02:30:00","1563","2021-01-15 02:30:00","2021-01-15 02:45:00","104.433660598879"
"2021-01-15 02:45:00","1564","2021-01-15 02:45:00","2021-01-15 03:00:00","97.8460342390063"
"2021-01-15 03:00:00","1565","2021-01-15 03:00:00","2021-01-15 03:15:00","94.5234875299607"
"2021-01-15 03:15:00","1566","2021-01-15 03:15:00","2021-01-15 03:30:00","88.0661247019383"
"2021-01-15 03:30:00","1567","2021-01-15 03:30:00","2021-01-15 03:45:00","82.2627052365419"
"2021-01-15 03:45:00","1568","2021-01-15 03:45:00","2021-01-15 04:00:00","74.6847064473196"
"2021-01-15 04:00:00","1569","2021-01-15 04:00:00","2021-01-15 04:15:00","66.022141718783"
"2021-01-15 04:15:00","1570","2021-01-15 04:15:00","2021-01-15 04:30:00","56.043296154623"
"2021-01-15 04:30:00","1571","2021-01-15 04:30:00","2021-01-15 04:45:00","50.286942801744"
"2021-01-15 04:45:00","1572","2021-01-15 04:45:00","2021-01-15 05:00:00","48.8699972336555"
"2021-01-15 05:00:00","1573","2021-01-15 05:00:00","2021-01-15 05:15:00","50.2054225251228"
"2021-01-15 05:15:00","1574","2021-01-15 05:15:00","2021-01-15 05:30:00","47.6188559467728"
"2021-01-15 05:30:00","1575","2021-01-15 05:30:00","2021-01-15 05:45:00","50.3483022642191"
"2021-01-15 05:45:00","1576","2021-01-15 05:45:00","2021-01-15 06:00:00","51.4096146244549"
"2021-01-15 06:00:00","1577","2021-01-15 06:00:00","2021-01-15 06:15:00","49.5732503118045"
"2021-01-15 06:15:00","1578","2021-01-15 06:15:00","2021-01-15 06:30:00","43.5030173605705"
"2021-01-15 06:30:00","1579","2021-01-15 06:30:00","2021-01-15 06:45:00","46.5695365959833"
"2021-01-15 06:45:00","1580","2021-01-15 06:45:00","2021-01-15 07:00:00","45.4620486651908"
"2021-01-15 07:00:00","1581","2021-01-15 07:00:00","2021-01-15 07:15:00","40.9870560149586"
"2021-01-15 07:15:00","1582","2021-01-15 07:15:00","2021-01-15 07:30:00","35.6762522374566"
"2021-01-15 07:30:00","1583","2021-01-15 07:30:00","2021-01-15 07:45:00","31.7858485227222"
"2021-01-15 07:45:00","1584","2021-01-15 07:45:00","2021-01-15 08:00:00","34.159215756383"
"2021-01-15 08:00:00","1585","2021-01-15 08:00:00","2021-01-15 08:15:00","37.1940487682521"
"2021-01-15 08:15:00","1586","2021-01-15 08:15:00","2021-01-15 08:30:00","39.2645522119678"
"2021-01-15 08:30:00","1587","2021-01-15 08:30:00","2021-01-15 08:45:00","41.129815343605"
"2021-01-15 08:45:00","1588","2021-01-15 08:45:00","2021-01-15 09:00:00","73.2496332220723"
"2021-01-15 09:00:00","1589","2021-01-15 09:00:00","2021-01-15 09:15:00","157.822735645421"
"2021-01-15 09:15:00","1590","2021-01-15 09:15:00","2021-01-15 09:30:00","151.501290210943"
"2021-01-15 09:30:00","1591","2021-01-15 09:30:00","2021-01-15 09:45:00","143.11415986012"
"2021-01-15 09:45:00","1592","2021-01-15 09:45:00","2021-01-15 10:00:00","138.914813190965"
"2021-01-15 10:00:00","1593","2021-01-15 10:00:00","2021-01-15 10:15:00","135.183691950003"
"2021-01-15 10:15:00","1594","2021-01-15 10:15:00","2021-01-15 10:30:00","131.592725575983"
"2021-01-15 10:30:00","1595","2021-01-15 10:30:00","2021-01-15 10:45:00","128.097877409637"
"2021-01-15 10:45:00","1596","2021-01-15 10:45:00","2021-01-15 11:00:00","124.12133083004"
"2021-01-15 11:00:00","1597","2021-01-15 11:00:00","2021-01-15 11:15:00","121.143159649453"
"2021-01-15 11:15:00","1598","2021-01-15 11:15:00","2021-01-15 11:30:00","115.077143966215"
